D011666	[{"id": "598", "name": "alprostadil"}]
D002545	[{"id": "4177", "name": "etomidate"}, {"id": "203132", "name": "papaverine hydrochloride"}, {"id": "158387", "name": "papaverine codecarboxylate"}, {"id": "7895", "name": "papaverine"}, {"id": "8013", "name": "pentoxifylline"}]
D013981	[{"id": "2598", "name": "clonazepam"}]
D020528	[{"id": "2121085", "name": "siponimod"}, {"id": "2626348", "name": "ublituximab-xiiy"}, {"id": "2261783", "name": "diroximel fumarate"}, {"id": "2626349", "name": "ublituximab"}]
D001523	[]
D003047	[{"id": "4450", "name": "fluconazole"}, {"id": "236594", "name": "amphotericin B liposomal"}, {"id": "101299", "name": "amphotericin B colloidal dispersion"}, {"id": "28031", "name": "itraconazole"}, {"id": "7268", "name": "natamycin"}, {"id": "2588846", "name": "levoketoconazole"}, {"id": "2001759", "name": "amphotericin B lipid complex"}, {"id": "6135", "name": "ketoconazole"}, {"id": "732", "name": "amphotericin B"}]
D004381	[{"id": "1487143", "name": "sucralfate malate"}, {"id": "1435522", "name": "esomeprazole strontium"}, {"id": "1297882", "name": "amoxicillin anhydrous"}, {"id": "4278", "name": "famotidine"}, {"id": "1294569", "name": "esomeprazole sodium"}, {"id": "283562", "name": "esomeprazole magnesium"}, {"id": "283742", "name": "esomeprazole"}, {"id": "236328", "name": "maprotiline mesylate"}, {"id": "236486", "name": "omeprazole magnesium"}, {"id": "267360", "name": "amoxicillin sodium"}, {"id": "203126", "name": "maprotiline hydrochloride"}, {"id": "203136", "name": "ranitidine hydrochloride"}, {"id": "226868", "name": "rabeprazole sodium"}, {"id": "235775", "name": "pirenzepine hydrochloride"}, {"id": "1792108", "name": "omeprazole sodium"}, {"id": "133008", "name": "amoxicillin trihydrate"}, {"id": "114979", "name": "rabeprazole"}, {"id": "2541", "name": "cimetidine"}, {"id": "81948", "name": "aluminum hydroxide, dried (USP)"}, {"id": "89858", "name": "aluminum carbonate"}, {"id": "91251", "name": "cimetidine hydrochloride"}, {"id": "1897", "name": "calcium carbonate"}, {"id": "47618", "name": "calcium gluceptate"}, {"id": "18789", "name": "basic aluminum carbonate gel"}, {"id": "55471", "name": "ranitidine bismuth citrate"}, {"id": "21212", "name": "clarithromycin"}, {"id": "23163", "name": "dihydroxyaluminum sodium carbonate"}, {"id": "42319", "name": "nizatidine"}, {"id": "29151", "name": "magaldrate"}, {"id": "9143", "name": "ranitidine"}, {"id": "17128", "name": "lansoprazole"}, {"id": "8627", "name": "prazepam"}, {"id": "10156", "name": "sucralfate"}, {"id": "8352", "name": "pirenzepine"}, {"id": "7646", "name": "omeprazole"}, {"id": "6581", "name": "magnesium hydroxide"}, {"id": "6646", "name": "maprotiline"}, {"id": "1806902", "name": "aluminum hydroxide sulfate (Al(OH)(SO4))"}, {"id": "612", "name": "aluminum hydroxide"}, {"id": "613", "name": "aluminum hydroxide gel"}, {"id": "1601995", "name": "esomeprazole magnesium dihydrate"}, {"id": "723", "name": "amoxicillin"}]
D006474	[]
D005891	[{"id": "1311371", "name": "stannous fluoride dihydrate"}, {"id": "47686", "name": "carbamide peroxide"}, {"id": "10030", "name": "stannous fluoride"}]
D009230	[{"id": "1372638", "name": "levothyroxine sodium anhydrous"}, {"id": "325521", "name": "thyroid (beef)"}, {"id": "142448", "name": "liothyronine sodium"}, {"id": "40144", "name": "levothyroxine sodium"}, {"id": "10565", "name": "thyroglobulin"}, {"id": "10572", "name": "thyroid (USP)"}, {"id": "10582", "name": "levothyroxine"}, {"id": "10814", "name": "liothyronine"}]
D012516	[{"id": "466523", "name": "doxorubicin hydrochloride liposome"}, {"id": "287734", "name": "methotrexate sodium"}, {"id": "3639", "name": "doxorubicin"}, {"id": "142433", "name": "doxorubicin hydrochloride"}, {"id": "2555", "name": "cisplatin"}, {"id": "40048", "name": "carboplatin"}, {"id": "6851", "name": "methotrexate"}]
D009771	[{"id": "1311626", "name": "paroxetine hydrochloride anhydrous"}, {"id": "4493", "name": "fluoxetine"}, {"id": "436212", "name": "paroxetine mesylate"}, {"id": "1298842", "name": "paroxetine hydrochloride, hemihydrate"}, {"id": "203143", "name": "fluvoxamine maleate"}, {"id": "227224", "name": "fluoxetine hydrochloride"}, {"id": "155137", "name": "sertraline hydrochloride"}, {"id": "221078", "name": "citalopram hydrobromide"}, {"id": "235830", "name": "paroxetine hydrochloride"}, {"id": "235988", "name": "venlafaxine hydrochloride"}, {"id": "2556", "name": "citalopram"}, {"id": "2597", "name": "clomipramine"}, {"id": "81984", "name": "clomipramine hydrochloride"}, {"id": "36437", "name": "sertraline"}, {"id": "39786", "name": "venlafaxine"}, {"id": "42355", "name": "fluvoxamine"}, {"id": "32937", "name": "paroxetine"}, {"id": "2607741", "name": "venlafaxine besylate"}, {"id": "2605948", "name": "venlafaxine besylate monohydrate"}]
D006689	[{"id": "1147320", "name": "brentuximab vedotin"}, {"id": "1547545", "name": "pembrolizumab"}, {"id": "5657", "name": "ifosfamide"}, {"id": "1545988", "name": "cyclophosphamide anhydrous"}, {"id": "466523", "name": "doxorubicin hydrochloride liposome"}, {"id": "3639", "name": "doxorubicin"}, {"id": "155036", "name": "mechlorethamine hydrochloride"}, {"id": "3002", "name": "cyclophosphamide"}, {"id": "3098", "name": "dacarbazine"}, {"id": "221085", "name": "cyclophosphamide lyophilized"}, {"id": "142433", "name": "doxorubicin hydrochloride"}, {"id": "2105", "name": "carmustine"}, {"id": "114527", "name": "vinorelbine tartrate"}, {"id": "2346", "name": "chlorambucil"}, {"id": "2555", "name": "cisplatin"}, {"id": "1621", "name": "bleomycin sulfate"}, {"id": "1622", "name": "bleomycin"}, {"id": "66925", "name": "procarbazine hydrochloride"}, {"id": "69634", "name": "sargramostim"}, {"id": "39541", "name": "vinorelbine"}, {"id": "11198", "name": "vinblastine"}, {"id": "11199", "name": "vinblastine sulfate"}, {"id": "11202", "name": "vincristine"}, {"id": "11203", "name": "vincristine sulfate"}, {"id": "10114", "name": "streptozocin"}, {"id": "8702", "name": "procarbazine"}, {"id": "6466", "name": "lomustine"}, {"id": "6674", "name": "mechlorethamine"}]
C536382	[]
D001883	[]
C562785	[]
D010689	[]
D001145	[{"id": "N0000175426", "name": "Antiarrhythmic"}, {"id": "236767", "name": "fendiline hydrochloride"}, {"id": "4327", "name": "fendiline"}, {"id": "4441", "name": "flecainide"}, {"id": "4648", "name": "gallopamil"}, {"id": "439837", "name": "gallopamil hydrochloride"}, {"id": "142145", "name": "tocainide monohydrochloride"}, {"id": "281189", "name": "encainide hydrochloride"}, {"id": "203114", "name": "amiodarone hydrochloride"}, {"id": "203131", "name": "oxprenolol hydrochloride"}, {"id": "203132", "name": "papaverine hydrochloride"}, {"id": "203135", "name": "propafenone hydrochloride"}, {"id": "203178", "name": "disopyramide phosphate"}, {"id": "155056", "name": "procainamide hydrochloride"}, {"id": "158387", "name": "papaverine codecarboxylate"}, {"id": "221126", "name": "moricizine hydrochloride"}, {"id": "233698", "name": "dronedarone"}, {"id": "3541", "name": "disopyramide"}, {"id": "142138", "name": "mexiletine hydrochloride"}, {"id": "142440", "name": "lidocaine hydrochloride"}, {"id": "81947", "name": "alprenolol hydrochloride"}, {"id": "42686", "name": "flecainide acetate"}, {"id": "49247", "name": "dofetilide"}, {"id": "51256", "name": "ibutilide fumarate"}, {"id": "20192", "name": "carazolol"}, {"id": "40169", "name": "moricizine"}, {"id": "41289", "name": "ibutilide"}, {"id": "1923401", "name": "digitalin"}, {"id": "41875", "name": "quinidine polygalacturonate"}, {"id": "42359", "name": "tocainide"}, {"id": "42368", "name": "encainide"}, {"id": "9947", "name": "sotalol"}, {"id": "35220", "name": "quinidine gluconate"}, {"id": "7801", "name": "oxprenolol"}, {"id": "7895", "name": "papaverine"}, {"id": "8620", "name": "practolol"}, {"id": "8700", "name": "procainamide"}, {"id": "8754", "name": "propafenone"}, {"id": "9068", "name": "quinidine"}, {"id": "9069", "name": "quinidine sulfate"}, {"id": "6926", "name": "mexiletine"}, {"id": "7008", "name": "sotalol hydrochloride"}, {"id": "597", "name": "alprenolol"}, {"id": "703", "name": "amiodarone"}, {"id": "6387", "name": "lidocaine"}]
D017229	[{"id": "342992", "name": "piperazine citrate"}, {"id": "271743", "name": "piperazine hexahydrate"}, {"id": "1549138", "name": "piperazine sulfate"}, {"id": "67518", "name": "piperazine hydrate"}, {"id": "54749", "name": "piperazine phosphate"}, {"id": "33746", "name": "piperazine adipate"}, {"id": "8984", "name": "pyrantel"}, {"id": "8985", "name": "pyrantel pamoate"}, {"id": "2197593", "name": "pyrantel tartrate"}, {"id": "8340", "name": "piperazine"}, {"id": "6672", "name": "mebendazole"}, {"id": "6069", "name": "ivermectin"}, {"id": "430", "name": "albendazole"}]
D020821	[]
D020528	[{"id": "2121085", "name": "siponimod"}, {"id": "2626348", "name": "ublituximab-xiiy"}, {"id": "2261783", "name": "diroximel fumarate"}, {"id": "2626349", "name": "ublituximab"}]
D006229	[{"id": "5492", "name": "hydrocortisone"}, {"id": "5084", "name": "halcinonide"}, {"id": "4461", "name": "fluocinolone acetonide"}, {"id": "4462", "name": "fluocinonide"}, {"id": "4500", "name": "flurandrenolide"}, {"id": "203220", "name": "betamethasone sodium phosphate"}, {"id": "163524", "name": "hydrocortisone cypionate"}, {"id": "215664", "name": "betamethasone dipropionate, augmented"}, {"id": "227897", "name": "betamethasone valerate"}, {"id": "3254", "name": "desonide"}, {"id": "3255", "name": "desoximetasone"}, {"id": "153374", "name": "mometasone furoate monohydrate"}, {"id": "235482", "name": "hydrocortisone sodium phosphate"}, {"id": "235483", "name": "hydrocortisone sodium succinate"}, {"id": "103468", "name": "hydrocortisone butyrate"}, {"id": "108088", "name": "alclometasone"}, {"id": "108118", "name": "mometasone"}, {"id": "2590", "name": "clobetasol"}, {"id": "1514", "name": "betamethasone"}, {"id": "1516", "name": "betamethasone acetate"}, {"id": "1517", "name": "betamethasone benzoate"}, {"id": "91311", "name": "diflorasone"}, {"id": "45318", "name": "halobetasol propionate"}, {"id": "38546", "name": "triamcinolone hexacetonide"}, {"id": "19254", "name": "betamethasone dipropionate"}, {"id": "21245", "name": "clobetasol propionate"}, {"id": "21249", "name": "clocortolone"}, {"id": "21250", "name": "clocortolone pivalate"}, {"id": "21651", "name": "cortisol succinate"}, {"id": "41208", "name": "halobetasol"}, {"id": "41277", "name": "hydrocortisone aceponate"}, {"id": "23033", "name": "diflorasone diacetate"}, {"id": "25126", "name": "fluocinolone"}, {"id": "27196", "name": "hydrocortisone probutate"}, {"id": "27197", "name": "hydrocortisone acetate"}, {"id": "27199", "name": "hydrocortisone valerate"}, {"id": "10759", "name": "triamcinolone"}, {"id": "10761", "name": "triamcinolone acetonide"}, {"id": "10762", "name": "triamcinolone diacetate"}, {"id": "30145", "name": "mometasone furoate"}, {"id": "34369", "name": "prednicarbate"}, {"id": "17268", "name": "alclometasone dipropionate"}, {"id": "17652", "name": "amcinonide"}]
D046152	[{"id": "1312397", "name": "regorafenib"}, {"id": "1371319", "name": "regorafenib monohydrate"}, {"id": "616275", "name": "sunitinib malate"}, {"id": "357977", "name": "sunitinib"}, {"id": "2369389", "name": "ripretinib"}, {"id": "2272107", "name": "avapritinib"}]
D000740	[{"id": "729596", "name": "methoxy polyethylene glycol-epoetin beta"}, {"id": "283838", "name": "darbepoetin alfa"}, {"id": "267366", "name": "sodium ascorbate"}, {"id": "4162", "name": "ethylestrenol"}, {"id": "105694", "name": "epoetin alfa"}, {"id": "77754", "name": "ferumoxsil"}, {"id": "31494", "name": "nandrolone decanoate"}, {"id": "31495", "name": "nandrolone phenpropionate"}, {"id": "7813", "name": "oxymetholone"}, {"id": "7244", "name": "nandrolone"}, {"id": "2262543", "name": "luspatercept-aamt"}, {"id": "2628210", "name": "daprodustat"}, {"id": "2262544", "name": "luspatercept"}, {"id": "2047589", "name": "epoetin alfa-epbx"}]
D010954	[]
D008088	[{"id": "1297882", "name": "amoxicillin anhydrous"}, {"id": "327584", "name": "bacampicillin hydrochloride"}, {"id": "1299048", "name": "hetacillin potassium"}, {"id": "267360", "name": "amoxicillin sodium"}, {"id": "203115", "name": "ampicillin trihydrate"}, {"id": "203133", "name": "penicillin G potassium"}, {"id": "221058", "name": "ampicillin (anhydrous)"}, {"id": "133008", "name": "amoxicillin trihydrate"}, {"id": "81953", "name": "ampicillin sodium"}, {"id": "18687", "name": "bacampicillin"}, {"id": "9900", "name": "penicillin G sodium"}, {"id": "7980", "name": "penicillin G"}, {"id": "7982", "name": "penicillin G benzathine"}, {"id": "7983", "name": "penicillin G procaine"}, {"id": "723", "name": "amoxicillin"}, {"id": "733", "name": "ampicillin"}]
D002761	[{"id": "1798288", "name": "obeticholic acid"}]
D001282	[{"id": "314592", "name": "diltiazem maleate"}, {"id": "203138", "name": "verapamil hydrochloride"}, {"id": "203178", "name": "disopyramide phosphate"}, {"id": "203191", "name": "metoprolol tartrate"}, {"id": "203211", "name": "diltiazem hydrochloride"}, {"id": "155056", "name": "procainamide hydrochloride"}, {"id": "3248", "name": "deslanoside"}, {"id": "221124", "name": "metoprolol succinate"}, {"id": "3403", "name": "digitoxin"}, {"id": "3407", "name": "digoxin"}, {"id": "3443", "name": "diltiazem"}, {"id": "3541", "name": "disopyramide"}, {"id": "102313", "name": "metoprolol fumarate"}, {"id": "81999", "name": "diltiazem malate"}, {"id": "91235", "name": "Digitalis preparation"}, {"id": "49247", "name": "dofetilide"}, {"id": "51256", "name": "ibutilide fumarate"}, {"id": "55377", "name": "quinidine bisulfate"}, {"id": "41289", "name": "ibutilide"}, {"id": "41875", "name": "quinidine polygalacturonate"}, {"id": "11170", "name": "verapamil"}, {"id": "1202", "name": "atenolol"}, {"id": "9947", "name": "sotalol"}, {"id": "35220", "name": "quinidine gluconate"}, {"id": "8700", "name": "procainamide"}, {"id": "9069", "name": "quinidine sulfate"}, {"id": "9068", "name": "quinidine"}, {"id": "6918", "name": "metoprolol"}, {"id": "7008", "name": "sotalol hydrochloride"}]
D014435	[{"id": "3154", "name": "demeclocycline"}, {"id": "235851", "name": "ciprofloxacin lactate"}, {"id": "2551", "name": "ciprofloxacin"}, {"id": "81981", "name": "ciprofloxacin hydrochloride"}, {"id": "81993", "name": "demeclocycline hydrochloride"}]
D011552	[{"id": "1603834", "name": "avibactam"}, {"id": "1546009", "name": "levofloxacin anhydrous"}, {"id": "1545984", "name": "ceftazidime anhydrous"}, {"id": "5690", "name": "imipenem"}, {"id": "1546029", "name": "meropenem anhydrous"}, {"id": "1546000", "name": "piperacillin anhydrous"}, {"id": "3925", "name": "enoxacin"}, {"id": "1545986", "name": "imipenem anhydrous"}, {"id": "267417", "name": "cefsulodin sodium"}, {"id": "203117", "name": "cefotaxime sodium"}, {"id": "203134", "name": "piperacillin sodium"}, {"id": "203172", "name": "ceftriaxone sodium"}, {"id": "227214", "name": "cefoperazone sodium"}, {"id": "221054", "name": "alatrofloxacin mesylate"}, {"id": "221071", "name": "ceftazidime sodium"}, {"id": "221177", "name": "trovafloxacin mesylate"}, {"id": "228750", "name": "moxifloxacin hydrochloride"}, {"id": "235552", "name": "ceftazidime pentahydrate"}, {"id": "235762", "name": "lomefloxacin hydrochloride"}, {"id": "235851", "name": "ciprofloxacin lactate"}, {"id": "236058", "name": "cefepime hydrochloride"}, {"id": "139462", "name": "moxifloxacin"}, {"id": "141440", "name": "alatrofloxacin"}, {"id": "1870193", "name": "gentamicin sulfate"}, {"id": "142447", "name": "ticarcillin disodium"}, {"id": "2184", "name": "cefoperazone"}, {"id": "2186", "name": "cefotaxime"}, {"id": "115552", "name": "trovafloxacin"}, {"id": "2190", "name": "cefsulodin"}, {"id": "2191", "name": "ceftazidime"}, {"id": "2192", "name": "ceftizoxime"}, {"id": "2193", "name": "ceftriaxone"}, {"id": "2551", "name": "ciprofloxacin"}, {"id": "2708", "name": "colistimethate"}, {"id": "81981", "name": "ciprofloxacin hydrochloride"}, {"id": "82048", "name": "mezlocillin sodium"}, {"id": "82122", "name": "levofloxacin"}, {"id": "82126", "name": "ceftizoxime sodium"}, {"id": "48305", "name": "colistimethate sodium"}, {"id": "20481", "name": "cefepime"}, {"id": "10591", "name": "ticarcillin"}, {"id": "10627", "name": "tobramycin"}, {"id": "28872", "name": "lomefloxacin"}, {"id": "1272", "name": "aztreonam"}, {"id": "29561", "name": "meropenem"}, {"id": "8536", "name": "polymyxin B"}, {"id": "7276", "name": "tobramycin sulfate"}, {"id": "7517", "name": "norfloxacin"}, {"id": "8339", "name": "piperacillin"}, {"id": "2184135", "name": "imipenem monohydrate"}, {"id": "6927", "name": "mezlocillin"}, {"id": "1926505", "name": "moxifloxacin hydrochloride monohydrate"}, {"id": "1603833", "name": "avibactam sodium"}, {"id": "1597609", "name": "ceftolozane"}, {"id": "1596450", "name": "gentamicin"}, {"id": "388", "name": "polymyxin B sulfate"}, {"id": "1597608", "name": "ceftolozane sulfate"}, {"id": "641", "name": "amikacin"}, {"id": "643", "name": "amikacin sulfate"}, {"id": "1598641", "name": "finafloxacin"}, {"id": "1927663", "name": "delafloxacin"}, {"id": "1927662", "name": "delafloxacin meglumine"}]
D006009	[{"id": "629565", "name": "alglucosidase alfa"}, {"id": "2565814", "name": "avalglucosidase alfa"}, {"id": "2565813", "name": "avalglucosidase alfa-ngpt"}, {"id": "2565814", "name": "avalglucosidase alfa"}, {"id": "2565813", "name": "avalglucosidase alfa-ngpt"}]
D012175	[{"id": "1545988", "name": "cyclophosphamide anhydrous"}, {"id": "3002", "name": "cyclophosphamide"}, {"id": "3100", "name": "dactinomycin"}, {"id": "221085", "name": "cyclophosphamide lyophilized"}]
D005910	[]
D002277	[{"id": "281876", "name": "fosfestrol tetrasodium"}, {"id": "3390", "name": "diethylstilbestrol"}, {"id": "2105", "name": "carmustine"}, {"id": "25284", "name": "fosfestrol"}, {"id": "31805", "name": "nilutamide"}]
D006069	[{"id": "1546021", "name": "cefixime anhydrous"}, {"id": "2640868", "name": "spectinomycin sulfate"}, {"id": "1306069", "name": "spectinomycin sulfate tetrahydrate"}, {"id": "1545999", "name": "oxytetracycline anhydrous"}, {"id": "4780", "name": "oxytetracycline hydrochloride"}, {"id": "327584", "name": "bacampicillin hydrochloride"}, {"id": "1299048", "name": "hetacillin potassium"}, {"id": "236847", "name": "erythromycin stinoprate"}, {"id": "236873", "name": "tetracycline trihydrate"}, {"id": "262299", "name": "pefloxacin mesylate"}, {"id": "3925", "name": "enoxacin"}, {"id": "4053", "name": "erythromycin"}, {"id": "4055", "name": "erythromycin estolate"}, {"id": "4056", "name": "erythromycin ethylsuccinate"}, {"id": "4058", "name": "erythromycin phosphate"}, {"id": "266974", "name": "oxytetracycline dihydrate"}, {"id": "267342", "name": "spectinomycin hydrochloride"}, {"id": "203115", "name": "ampicillin trihydrate"}, {"id": "203118", "name": "cefoxitin sodium"}, {"id": "203117", "name": "cefotaxime sodium"}, {"id": "203133", "name": "penicillin G potassium"}, {"id": "203141", "name": "cefotetan disodium"}, {"id": "203172", "name": "ceftriaxone sodium"}, {"id": "203195", "name": "penicillin V potassium"}, {"id": "204144", "name": "cefuroxime sodium"}, {"id": "3154", "name": "demeclocycline"}, {"id": "221054", "name": "alatrofloxacin mesylate"}, {"id": "221058", "name": "ampicillin (anhydrous)"}, {"id": "221177", "name": "trovafloxacin mesylate"}, {"id": "228476", "name": "gatifloxacin"}, {"id": "228750", "name": "moxifloxacin hydrochloride"}, {"id": "235851", "name": "ciprofloxacin lactate"}, {"id": "2105975", "name": "tetracycline phosphate complex"}, {"id": "139462", "name": "moxifloxacin"}, {"id": "141440", "name": "alatrofloxacin"}, {"id": "142446", "name": "tetracycline hydrochloride"}, {"id": "2186", "name": "cefotaxime"}, {"id": "2187", "name": "cefotetan"}, {"id": "115552", "name": "trovafloxacin"}, {"id": "2189", "name": "cefoxitin"}, {"id": "2192", "name": "ceftizoxime"}, {"id": "2193", "name": "ceftriaxone"}, {"id": "2194", "name": "cefuroxime"}, {"id": "2551", "name": "ciprofloxacin"}, {"id": "81953", "name": "ampicillin sodium"}, {"id": "81981", "name": "ciprofloxacin hydrochloride"}, {"id": "81993", "name": "demeclocycline hydrochloride"}, {"id": "82065", "name": "oxytetracycline calcium"}, {"id": "82126", "name": "ceftizoxime sodium"}, {"id": "47835", "name": "cefpodoxime proxetil"}, {"id": "18687", "name": "bacampicillin"}, {"id": "10395", "name": "tetracycline"}, {"id": "20489", "name": "cefpodoxime"}, {"id": "20493", "name": "cefuroxime axetil"}, {"id": "24346", "name": "erythromycin gluceptate"}, {"id": "24347", "name": "erythromycin lactobionate"}, {"id": "24351", "name": "erythromycin stearate"}, {"id": "25033", "name": "cefixime"}, {"id": "10864", "name": "troleandomycin"}, {"id": "9900", "name": "penicillin G sodium"}, {"id": "7821", "name": "oxytetracycline"}, {"id": "8698", "name": "probenecid"}, {"id": "7960", "name": "pefloxacin"}, {"id": "7980", "name": "penicillin G"}, {"id": "7982", "name": "penicillin G benzathine"}, {"id": "7983", "name": "penicillin G procaine"}, {"id": "7517", "name": "norfloxacin"}, {"id": "7623", "name": "ofloxacin"}, {"id": "1999763", "name": "gatifloxacin hemihydrate"}, {"id": "1926505", "name": "moxifloxacin hydrochloride monohydrate"}, {"id": "1546025", "name": "gatifloxacin anhydrous"}, {"id": "270", "name": "spectinomycin"}, {"id": "733", "name": "ampicillin"}]
D001850	[{"id": "1545984", "name": "ceftazidime anhydrous"}, {"id": "1450910", "name": "cefaclor anhydrous"}, {"id": "1299782", "name": "cephalexin anhydrous"}, {"id": "5690", "name": "imipenem"}, {"id": "1545986", "name": "imipenem anhydrous"}, {"id": "281942", "name": "cephalexin hydrochloride"}, {"id": "203117", "name": "cefotaxime sodium"}, {"id": "203118", "name": "cefoxitin sodium"}, {"id": "203141", "name": "cefotetan disodium"}, {"id": "203172", "name": "ceftriaxone sodium"}, {"id": "227214", "name": "cefoperazone sodium"}, {"id": "204144", "name": "cefuroxime sodium"}, {"id": "215948", "name": "cephalexin monohydrate"}, {"id": "221071", "name": "ceftazidime sodium"}, {"id": "235552", "name": "ceftazidime pentahydrate"}, {"id": "236058", "name": "cefepime hydrochloride"}, {"id": "1870193", "name": "gentamicin sulfate"}, {"id": "2176", "name": "cefaclor"}, {"id": "2178", "name": "cefamandole"}, {"id": "2184", "name": "cefoperazone"}, {"id": "2186", "name": "cefotaxime"}, {"id": "2187", "name": "cefotetan"}, {"id": "2189", "name": "cefoxitin"}, {"id": "2191", "name": "ceftazidime"}, {"id": "2192", "name": "ceftizoxime"}, {"id": "2193", "name": "ceftriaxone"}, {"id": "2194", "name": "cefuroxime"}, {"id": "2231", "name": "cephalexin"}, {"id": "2540", "name": "cilastatin"}, {"id": "82126", "name": "ceftizoxime sodium"}, {"id": "82128", "name": "cilastatin sodium"}, {"id": "20473", "name": "cefamandole nafate"}, {"id": "20481", "name": "cefepime"}, {"id": "20493", "name": "cefuroxime axetil"}, {"id": "10627", "name": "tobramycin"}, {"id": "28981", "name": "loracarbef"}, {"id": "7276", "name": "tobramycin sulfate"}, {"id": "2184135", "name": "imipenem monohydrate"}, {"id": "1596450", "name": "gentamicin"}, {"id": "641", "name": "amikacin"}, {"id": "643", "name": "amikacin sulfate"}]
D014927	[{"id": "1306123", "name": "adenosine phosphate disodium"}, {"id": "296", "name": "adenosine"}, {"id": "309", "name": "adenosine monophosphate"}, {"id": "318", "name": "adenosine triphosphate"}]
D003928	[{"id": "1546022", "name": "lisinopril anhydrous"}, {"id": "1600711", "name": "perindopril arginine"}, {"id": "321064", "name": "olmesartan"}, {"id": "236878", "name": "eprosartan mesylate"}, {"id": "3827", "name": "enalapril"}, {"id": "3829", "name": "enalaprilat"}, {"id": "1545989", "name": "enalaprilat anhydrous"}, {"id": "203123", "name": "enalapril maleate"}, {"id": "203160", "name": "losartan potassium"}, {"id": "227278", "name": "fosinopril sodium"}, {"id": "214354", "name": "candesartan"}, {"id": "235758", "name": "benazepril hydrochloride"}, {"id": "235759", "name": "quinapril hydrochloride"}, {"id": "236066", "name": "moexipril hydrochloride"}, {"id": "135481", "name": "candesartan cilexetil"}, {"id": "118463", "name": "olmesartan medoxomil"}, {"id": "83515", "name": "eprosartan"}, {"id": "83818", "name": "irbesartan"}, {"id": "72260", "name": "perindopril erbumine"}, {"id": "73494", "name": "telmisartan"}, {"id": "1998", "name": "captopril"}, {"id": "69749", "name": "valsartan"}, {"id": "1546196", "name": "benazeprilat"}, {"id": "38454", "name": "trandolapril"}, {"id": "50166", "name": "fosinopril"}, {"id": "52175", "name": "losartan"}, {"id": "18867", "name": "benazepril"}, {"id": "54552", "name": "perindopril"}, {"id": "29046", "name": "lisinopril"}, {"id": "30131", "name": "moexipril"}, {"id": "35208", "name": "quinapril"}, {"id": "35296", "name": "ramipril"}]
C565831	[]
D000236	[{"id": "221130", "name": "octreotide acetate"}, {"id": "142426", "name": "bromocriptine mesylate"}, {"id": "1760", "name": "bromocriptine"}, {"id": "47579", "name": "cabergoline"}, {"id": "7617", "name": "octreotide"}]
D001932	[{"id": "5552", "name": "hydroxyurea"}, {"id": "5879", "name": "interferon alfa-2a"}, {"id": "5880", "name": "interferon alfa-2b"}, {"id": "5882", "name": "interferon gamma-1b"}, {"id": "4179", "name": "etoposide"}, {"id": "314687", "name": "interferon alfa-3n,human leukocyte derived"}, {"id": "253453", "name": "peginterferon alfa-2b"}, {"id": "268872", "name": "prednisolone sodium metasulphobenzoate"}, {"id": "203189", "name": "methylprednisolone sodium succinate"}, {"id": "155323", "name": "methylprednisolone acetate"}, {"id": "2105", "name": "carmustine"}, {"id": "120608", "name": "peginterferon alfa-2a"}, {"id": "72258", "name": "recombinant interferon beta-1b"}, {"id": "66925", "name": "procarbazine hydrochloride"}, {"id": "59744", "name": "interferon alfacon-1"}, {"id": "62136", "name": "methylprednisolone aceponate"}, {"id": "55062", "name": "prednisolone sodium phosphate"}, {"id": "55063", "name": "prednisolone sodium succinate"}, {"id": "24614", "name": "etoposide phosphate"}, {"id": "29917", "name": "methylprednisolone sodium phosphate"}, {"id": "34372", "name": "prednisolone acetate"}, {"id": "34376", "name": "prednisolone tebutate"}, {"id": "34374", "name": "prednisolone phosphate"}, {"id": "8638", "name": "prednisolone"}, {"id": "8702", "name": "procarbazine"}, {"id": "6466", "name": "lomustine"}, {"id": "6902", "name": "methylprednisolone"}, {"id": "6964", "name": "mifepristone"}]
C536914	[]
